t,omega1,omega2,omega3
56.09,-0.11231996986762764,-0.07034361477407529,0.3
56.1,-0.11220154963005524,-0.07050398592296803,0.3
56.11,-0.11208289957454905,-0.0706641591849643,0.3
56.120000000000005,-0.1119640200291817,-0.0708241342289837,0.3
56.13,-0.11184491132249483,-0.07098391072449467,0.3
56.14,-0.11172557378349858,-0.07114348834151515,0.3
56.15,-0.11160600774167186,-0.0713028667506122,0.3
56.160000000000004,-0.11148621352696224,-0.07146204562290213,0.3
56.17,-0.11136619146978628,-0.07162102463005013,0.3
56.18,-0.11124594190102902,-0.07177980344427087,0.3
56.19,-0.1111254651520443,-0.07193838173832816,0.3
56.2,-0.11100476155465458,-0.07209675918553503,0.3
56.21,-0.11088383144115138,-0.07225493545975338,0.3
56.22,-0.11076267514429461,-0.07241291023539467,0.3
56.230000000000004,-0.11064129299731294,-0.0725706831874195,0.3
56.24,-0.11051968533390406,-0.07272825399133731,0.3
56.25,-0.11039785248823408,-0.07288562232320711,0.3
56.26,-0.11027579479493796,-0.07304278785963694,0.3
56.27,-0.11015351258911926,-0.07319975027778415,0.3
56.28,-0.1100310062063506,-0.07335650925535493,0.3
56.29,-0.109908275982673,-0.07351306447060499,0.3
56.300000000000004,-0.10978532225459624,-0.07366941560233924,0.3
56.31,-0.10966214535909909,-0.0738255623299114,0.3
56.32,-0.10953874563362877,-0.07398150433322477,0.3
56.33,-0.10941512341610135,-0.07413724129273165,0.3
56.34,-0.1092912790449015,-0.0742927728894337,0.3
56.35,-0.10916721285888292,-0.07444809880488137,0.3
56.36,-0.10904292519736775,-0.07460321872117469,0.3
56.370000000000005,-0.10891841640014686,-0.07475813232096282,0.3
56.38,-0.10879368680748014,-0.0749128392874438,0.3
56.39,-0.1086687367600959,-0.07506733930436517,0.3
56.4,-0.10854356659919133,-0.07522163205602354,0.3
56.410000000000004,-0.10841817666643218,-0.07537571722726485,0.3
56.42,-0.10829256730395326,-0.07552959450348387,0.3
56.43,-0.10816673885435782,-0.07568326357062485,0.3
56.44,-0.10804069166071792,-0.07583672411518116,0.3
56.45,-0.10791442606657427,-0.07598997582419545,0.3
56.46,-0.10778794241584272,-0.07614301838531659,0.3
56.47,-0.10766124105149524,-0.07629585148759134,0.3
56.480000000000004,-0.10753432231808904,-0.07644847481990079,0.3
56.49,-0.1074071865611767,-0.0766008880713528,0.3
56.5,-0.10727983412673091,-0.07675309093163855,0.3
56.51,-0.10715226536114485,-0.07690508309103217,0.3
56.52,-0.10702448061123196,-0.07705686424039085,0.3
56.53,-0.10689648022422636,-0.07720843407115453,0.3
56.54,-0.10676826454778232,-0.07735979227534648,0.3
56.550000000000004,-0.10663983392997442,-0.07751093854557299,0.3
56.56,-0.10651118871929796,-0.07766187257502302,0.3
56.57,-0.10638232926466831,-0.07781259405746893,0.3
56.58,-0.10625325591542135,-0.07796310268726593,0.3
56.59,-0.10612396902131324,-0.0781133981593524,0.3
56.6,-0.10599446893252079,-0.07826348016924939,0.3
56.61,-0.10586475599964093,-0.0784133484130613,0.3
56.620000000000005,-0.10573483057369097,-0.07856300258747557,0.3
56.63,-0.1056046930061089,-0.0787124423897623,0.3
56.64,-0.1054743436487528,-0.07886166751777497,0.3
56.65,-0.10534378285390124,-0.07901067766994993,0.3
56.660000000000004,-0.10521301097425305,-0.0791594725453067,0.3
56.67,-0.10508202836292777,-0.07930805184344746,0.3
56.68,-0.10495083537346502,-0.07945641526455775,0.3
56.69,-0.1048194323598249,-0.07960456250940603,0.3
56.7,-0.10468781967638781,-0.07975249327934388,0.3
56.71,-0.1045559976779548,-0.07990020727630556,0.3
56.72,-0.10442396671974706,-0.0800477042028087,0.3
56.730000000000004,-0.10429172715740613,-0.08019498376195391,0.3
56.74,-0.1041592793469942,-0.08034204565742456,0.3
56.75,-0.10402662364499364,-0.08048888959348731,0.3
56.76,-0.10389376040830722,-0.08063551527499173,0.3
56.77,-0.10376068999425804,-0.08078192240737055,0.3
56.78,-0.10362741276058986,-0.08092811069663916,0.3
56.79,-0.10349392906546653,-0.08107407984939634,0.3
56.800000000000004,-0.10336023926747231,-0.08121982957282385,0.3
56.81,-0.10322634372561214,-0.08136535957468614,0.3
56.82,-0.10309224279931098,-0.08151066956333106,0.3
56.83,-0.10295793684841438,-0.08165575924768928,0.3
56.84,-0.1028234262331881,-0.0818006283372747,0.3
56.85,-0.10268871131431861,-0.08194527654218382,0.3
56.86,-0.10255379245291248,-0.08208970357309657,0.3
56.870000000000005,-0.10241867001049662,-0.08223390914127582,0.3
56.88,-0.10228334434901867,-0.08237789295856719,0.3
56.89,-0.10214781583084634,-0.08252165473739964,0.3
56.9,-0.10201208481876782,-0.08266519419078501,0.3
56.910000000000004,-0.10187615167599161,-0.08280851103231827,0.3
56.92,-0.10174001676614684,-0.08295160497617714,0.3
56.93,-0.1016036804532828,-0.08309447573712261,0.3
56.94,-0.10146714310186919,-0.08323712303049864,0.3
56.95,-0.10133040507679607,-0.08337954657223227,0.3
56.96,-0.10119346674337411,-0.08352174607883328,0.3
56.97,-0.10105632846733412,-0.08366372126739476,0.3
56.980000000000004,-0.10091899061464919,-0.08380547185568214,0.3
56.99,-0.10078145355048129,-0.08394699756264648,0.3
57.0,-0.100643717641649,-0.08408829810717662,0.3
57.01,-0.10050578325568314,-0.08422937320859954,0.3
57.02,-0.10036765076048616,-0.08437022258685378,0.3
57.03,-0.1002293205243327,-0.08451084596248906,0.3
57.04,-0.10009079291586886,-0.08465124305666688,0.3
57.050000000000004,-0.09995206830411262,-0.0847914135911602,0.3
57.06,-0.09981314705845404,-0.08493135728835317,0.3
57.07,-0.0996740295486547,-0.08507107387124171,0.3
57.08,-0.09953471614484813,-0.08521056306343312,0.3
57.09,-0.09939520721753956,-0.08534982458914625,0.3
57.1,-0.09925550313760634,-0.08548885817321115,0.3
57.11,-0.09911560427629734,-0.08562766354106963,0.3
57.120000000000005,-0.09897551100523327,-0.08576624041877498,0.3
57.13,-0.09883522369640695,-0.08590458853299167,0.3
57.14,-0.09869474272218268,-0.08604270761099592,0.3
57.15,-0.09855406845529675,-0.08618059738067536,0.3
57.160000000000004,-0.09841320126885712,-0.08631825757052916,0.3
57.17,-0.0982721415363439,-0.08645568790966769,0.3
57.18,-0.0981308896316087,-0.0865928881278131,0.3
57.19,-0.09798944592887504,-0.08672985795529886,0.3
57.2,-0.09784781080273822,-0.08686659712307009,0.3
57.21,-0.09770598462816558,-0.08700310536268302,0.3
57.22,-0.09756396778049604,-0.08713938240630571,0.3
57.230000000000004,-0.09742176063544032,-0.08727542798671763,0.3
57.24,-0.09727936356908126,-0.08741124183730949,0.3
57.25,-0.0971367769578732,-0.08754682369208373,0.3
57.26,-0.09699400117864246,-0.08768217328565418,0.3
57.27,-0.09685103660858702,-0.08781729035324623,0.3
57.28,-0.09670788362527699,-0.08795217463069649,0.3
57.29,-0.09656454260665404,-0.08808682585445328,0.3
57.300000000000004,-0.09642101393103161,-0.08822124376157643,0.3
57.31,-0.0962772979770953,-0.08835542808973695,0.3
57.32,-0.0961333951239022,-0.08848937857721763,0.3
57.33,-0.09598930575088135,-0.08862309496291257,0.3
57.34,-0.0958450302378335,-0.08875657698632752,0.3
57.35,-0.0957005689649315,-0.08888982438757939,0.3
57.36,-0.09555592231271974,-0.08902283690739683,0.3
57.370000000000005,-0.09541109066211442,-0.08915561428711999,0.3
57.38,-0.09526607439440388,-0.0892881562687002,0.3
57.39,-0.09512087389124796,-0.08942046259470053,0.3
57.4,-0.09497548953467844,-0.08955253300829547,0.3
57.410000000000004,-0.0948299217070988,-0.08968436725327103,0.3
57.42,-0.09468417079128465,-0.08981596507402448,0.3
57.43,-0.09453823717038311,-0.08994732621556475,0.3
57.44,-0.09439212122791325,-0.09007845042351226,0.3
57.45,-0.09424582334776582,-0.0902093374440989,0.3
57.46,-0.09409934391420373,-0.09033998702416782,0.3
57.47,-0.09395268331185924,-0.09047039891117478,0.3
57.480000000000004,-0.09380584192480158,-0.09060057285356868,0.3
57.49,-0.09365882013774894,-0.09073050860027179,0.3
57.5,-0.09351161833657815,-0.09086020590048902,0.3
57.51,-0.09336423690748993,-0.09098966450405996,0.3
57.52,-0.09321667623700886,-0.09111888416145919,0.3
57.53,-0.09306893671198356,-0.09124786462379585,0.3
57.54,-0.09292101871958627,-0.09137660564281419,0.3
57.550000000000004,-0.09277292264731307,-0.09150510697089331,0.3
57.56,-0.0926246488829842,-0.0916333683610469,0.3
57.57,-0.09247619781474342,-0.09176138956692373,0.3
57.58,-0.09232756983105848,-0.09188917034280734,0.3
57.59,-0.09217876532072086,-0.09201671044361626,0.3
57.6,-0.09202978467284621,-0.09214400962490349,0.3
57.61,-0.0918806282768737,-0.09227106764285722,0.3
57.620000000000005,-0.0917312965225664,-0.09239788425430047,0.3
57.63,-0.09158178980001148,-0.09252445921669085,0.3
57.64,-0.09143210849961972,-0.09265079228812104,0.3
57.65,-0.0912822530121258,-0.09277688322731852,0.3
57.660000000000004,-0.09113222372858817,-0.09290273179364567,0.3
57.67,-0.09098202104038948,-0.0930283377470995,0.3
57.68,-0.09083164533923585,-0.09315370084831205,0.3
57.69,-0.0906810970171574,-0.09327882085855022,0.3
57.7,-0.09053037646650801,-0.09340369753971574,0.3
57.71,-0.09037948407996568,-0.093528330654345,0.3
57.72,-0.090228420250532,-0.09365271996560945,0.3
57.730000000000004,-0.09007718537153238,-0.09377686523731542,0.3
57.74,-0.0899257798366164,-0.0939007662339038,0.3
57.75,-0.0897742040397572,-0.09402442272045058,0.3
57.76,-0.08962245837525185,-0.09414783446266654,0.3
57.77,-0.08947054323772118,-0.09427100122689737,0.3
57.78,-0.08931845902211018,-0.09439392278012336,0.3
57.79,-0.08916620612368739,-0.09451659888995986,0.3
57.800000000000004,-0.08901378493804521,-0.09463902932465715,0.3
57.81,-0.08886119586110018,-0.09476121385309999,0.3
57.82,-0.08870843928909239,-0.09488315224480835,0.3
57.83,-0.0885555156185859,-0.09500484426993688,0.3
57.84,-0.08840242524646852,-0.09512628969927521,0.3
57.85,-0.08824916856995219,-0.09524748830424754,0.3
57.86,-0.08809574598657242,-0.09536843985691314,0.3
57.870000000000005,-0.08794215789418856,-0.09548914412996617,0.3
57.88,-0.08778840469098416,-0.0956096008967354,0.3
57.89,-0.08763448677546626,-0.09572980993118461,0.3
57.9,-0.08748040454646587,-0.09584977100791245,0.3
57.910000000000004,-0.08732615840313777,-0.09596948390215242,0.3
57.92,-0.0871717487449609,-0.09608894838977264,0.3
57.93,-0.08701717597173772,-0.09620816424727632,0.3
57.94,-0.08686244048358499,-0.09632713125180502,0.3
57.95,-0.08670754267974194,-0.09644584918156976,0.3
57.96,-0.0865524829602989,-0.09656431781520487,0.3
57.97,-0.08639726172653879,-0.09668253693165887,0.3
57.980000000000004,-0.08624187938001826,-0.09680050631053523,0.3
57.99,-0.08608633632256796,-0.09691822573209213,0.3
58.0,-0.08593063295629182,-0.09703569497724295,0.3
58.01,-0.08577476968356763,-0.09715291382755589,0.3
58.02,-0.0856187469070467,-0.09726988206525425,0.3
58.03,-0.08546256502965434,-0.09738659947321596,0.3
58.04,-0.08530622445458923,-0.09750306583497417,0.3
58.050000000000004,-0.08514972558532369,-0.09761928093471701,0.3
58.06,-0.08499306882560405,-0.09773524455728726,0.3
58.07,-0.08483625457945002,-0.0978509564881829,0.3
58.08,-0.08467928325115502,-0.0979664165135568,0.3
58.09,-0.08452215524528611,-0.09808162442021684,0.3
58.1,-0.08436487096668431,-0.09819657999562559,0.3
58.11,-0.08420743082046397,-0.09831128302790085,0.3
58.120000000000005,-0.08404983521201316,-0.09842573330581532,0.3
58.13,-0.0838920845469939,-0.09853993061879641,0.3
58.14,-0.08373417923134159,-0.09865387475692677,0.3
58.15,-0.0835761196712654,-0.09876756551094384,0.3
58.160000000000004,-0.08341790627324804,-0.09888100267224016,0.3
58.17,-0.08325953944404625,-0.0989941860328629,0.3
58.18,-0.08310101959069013,-0.09910711538551449,0.3
58.19,-0.08294234712048351,-0.09921979052355218,0.3
58.2,-0.08278352244100383,-0.09933221124098823,0.3
58.21,-0.08262454596010249,-0.09944437733248968,0.3
58.22,-0.08246541808590427,-0.09955628859337869,0.3
58.230000000000004,-0.08230613922680761,-0.09966794481963236,0.3
58.24,-0.08214670979148495,-0.09977934580788256,0.3
58.25,-0.08198713018888205,-0.09989049135541628,0.3
58.26,-0.0818274008282185,-0.10000138126017542,0.3
58.27,-0.08166752211898742,-0.10011201532075689,0.3
58.28,-0.08150749447095594,-0.10022239333641231,0.3
58.29,-0.08134731829416451,-0.10033251510704846,0.3
58.300000000000004,-0.08118699399892731,-0.1004423804332271,0.3
58.31,-0.08102652199583246,-0.1005519891161647,0.3
58.32,-0.08086590269574147,-0.10066134095773288,0.3
58.33,-0.08070513650978958,-0.10077043576045816,0.3
58.34,-0.08054422384938564,-0.10087927332752206,0.3
58.35,-0.08038316512621249,-0.10098785346276083,0.3
58.36,-0.0802219607522263,-0.10109617597066589,0.3
58.370000000000005,-0.08006061113965691,-0.1012042406563836,0.3
58.38,-0.07989911670100822,-0.10131204732571505,0.3
58.39,-0.07973747784905737,-0.10141959578511651,0.3
58.4,-0.07957569499685535,-0.1015268858416991,0.3
58.410000000000004,-0.07941376855772671,-0.10163391730322896,0.3
58.42,-0.07925169894527,-0.10174068997812698,0.3
58.43,-0.07908948657335708,-0.10184720367546919,0.3
58.44,-0.07892713185607957,-0.10195345820500115,0.3
58.45,-0.07876463520630118,-0.10205945337752141,0.3
58.46,-0.07860199703817441,-0.10216518900418754,0.3
58.47,-0.0784392177668584,-0.1022706648966125,0.3
58.480000000000004,-0.07827629780773221,-0.10237588086708092,0.3
58.49,-0.0781132375763952,-0.10248083672854894,0.3
58.5,-0.07795003748866629,-0.10258553229464462,0.3
58.51,-0.07778669796058443,-0.1026899673796677,0.3
58.52,-0.07762321940840844,-0.10279414179858967,0.3
58.53,-0.07745960224861734,-0.10289805536705354,0.3
58.54,-0.07729584689790975,-0.10300170790137426,0.3
58.550000000000004,-0.07713195377320424,-0.1031050992185385,0.3
58.56,-0.07696792329163962,-0.10320822913620441,0.3
58.57,-0.07680375587057431,-0.10331109747270206,0.3
58.58,-0.07663945192758674,-0.10341370404703323,0.3
58.59,-0.07647501188047516,-0.10351604867887142,0.3
58.6,-0.0763104361472581,-0.10361813118856167,0.3
58.61,-0.07614572514617368,-0.10371995139712095,0.3
58.620000000000005,-0.0759808792956799,-0.10382150912623793,0.3
58.63,-0.0758158990144551,-0.10392280419827278,0.3
58.64,-0.07565078472139711,-0.10402383643625764,0.3
58.65,-0.0754855368356239,-0.10412460566389625,0.3
58.660000000000004,-0.07532015577647316,-0.10422511170556416,0.3
58.67,-0.07515464196350292,-0.10432535438630844,0.3
58.68,-0.07498899581649077,-0.10442533353184805,0.3
58.69,-0.0748232177554343,-0.10452504896857362,0.3
58.7,-0.07465730820055094,-0.10462450052354758,0.3
58.71,-0.07449126757227843,-0.10472368802450384,0.3
58.72,-0.07432509629127403,-0.10482261129984825,0.3
58.730000000000004,-0.07415879477841494,-0.10492127017865839,0.3
58.74,-0.07399236345479868,-0.10501966449068333,0.3
58.75,-0.07382580274174225,-0.10511779406634406,0.3
58.76,-0.0736591130607828,-0.10521565873673322,0.3
58.77,-0.0734922948336772,-0.10531325833361528,0.3
58.78,-0.07332534848240266,-0.10541059268942617,0.3
58.79,-0.07315827442915591,-0.10550766163727374,0.3
58.800000000000004,-0.07299107309635366,-0.10560446501093759,0.3
58.81,-0.07282374490663288,-0.10570100264486881,0.3
58.82,-0.07265629028285008,-0.10579727437419045,0.3
58.83,-0.07248870964808182,-0.10589328003469714,0.3
58.84,-0.07232100342562452,-0.10598901946285536,0.3
58.85,-0.07215317203899482,-0.10608449249580307,0.3
58.86,-0.07198521591192898,-0.10617969897135016,0.3
58.870000000000005,-0.07181713546838314,-0.10627463872797822,0.3
58.88,-0.07164893113253373,-0.1063693116048404,0.3
58.89,-0.07148060332877677,-0.1064637174417617,0.3
58.9,-0.07131215248172833,-0.10655785607923884,0.3
58.910000000000004,-0.07114357901622426,-0.10665172735844029,0.3
58.92,-0.07097488335732068,-0.10674533112120603,0.3
58.93,-0.07080606593029332,-0.10683866721004798,0.3
58.94,-0.07063712716063794,-0.10693173546814969,0.3
58.95,-0.07046806747407008,-0.10702453573936649,0.3
58.96,-0.07029888729604825,-0.10711706786831024,0.3
58.97,-0.07012958705094204,-0.10720933170048179,0.3
58.980000000000004,-0.06996016716515778,-0.10730132708171189,0.3
58.99,-0.06979062806547046,-0.10739305385847805,0.3
59.0,-0.06962097017881852,-0.10748451187794232,0.3
59.01,-0.06945119393230438,-0.10757570098795104,0.3
59.02,-0.06928129975319416,-0.10766662103703493,0.3
59.03,-0.06911128806891818,-0.10775727187440894,0.3
59.04,-0.06894115930707022,-0.10784765334997244,0.3
59.050000000000004,-0.06877091389540789,-0.10793776531430926,0.3
59.06,-0.06860055226185303,-0.10802760761868731,0.3
59.07,-0.06843007483449091,-0.10811718011505907,0.3
59.08,-0.0682594820415708,-0.10820648265606125,0.3
59.09,-0.06808877431150563,-0.10829551509501506,0.3
59.1,-0.06791795207287257,-0.10838427728592578,0.3
59.11,-0.06774701575441225,-0.10847276908348329,0.3
59.120000000000005,-0.06757596578502913,-0.10856099034306173,0.3
59.13,-0.06740480259379183,-0.10864894092071947,0.3
59.14,-0.06723352660993252,-0.10873662067319942,0.3
59.15,-0.06706213826284728,-0.1088240294579287,0.3
59.160000000000004,-0.06689063798209588,-0.1089111671330189,0.3
59.17,-0.06671902619740232,-0.10899803355726574,0.3
59.18,-0.06654730333865408,-0.1090846285901495,0.3
59.19,-0.06637546983590256,-0.1091709520918347,0.3
59.2,-0.0662035261193629,-0.1092570039231703,0.3
59.21,-0.06603147261941442,-0.10934278394568939,0.3
59.22,-0.06585930976659993,-0.10942829202160963,0.3
59.230000000000004,-0.06568703799162603,-0.109513528013833,0.3
59.24,-0.0655146577253636,-0.10959849178594563,0.3
59.25,-0.06534216939884692,-0.1096831832022182,0.3
59.26,-0.06516957344327425,-0.10976760212760567,0.3
59.27,-0.06499687029000753,-0.1098517484277474,0.3
59.28,-0.06482406037057296,-0.1099356219689669,0.3
59.29,-0.06465114411666016,-0.11001922261827224,0.3
59.300000000000004,-0.0644781219601226,-0.1101025502433558,0.3
59.31,-0.06430499433297795,-0.11018560471259416,0.3
59.32,-0.06413176166740736,-0.11026838589504838,0.3
59.33,-0.06395842439575591,-0.11035089366046384,0.3
59.34,-0.06378498295053239,-0.11043312787927032,0.3
59.35,-0.06361143776440985,-0.11051508842258174,0.3
59.36,-0.06343778927022473,-0.1105967751621966,0.3
59.370000000000005,-0.06326403790097733,-0.11067818797059766,0.3
59.38,-0.06309018408983218,-0.11075932672095193,0.3
59.39,-0.06291622827011725,-0.1108401912871109,0.3
59.4,-0.06274217087532445,-0.11092078154361035,0.3
59.410000000000004,-0.06256801233910946,-0.11100109736567046,0.3
59.42,-0.06239375309529209,-0.1110811386291956,0.3
59.43,-0.062219393577855664,-0.11116090521077462,0.3
59.44,-0.06204493422094745,-0.11124039698768072,0.3
59.45,-0.06187037545887843,-0.11131961383787144,0.3
59.46,-0.06169571772612377,-0.11139855563998852,0.3
59.47,-0.061520961457322124,-0.11147722227335821,0.3
59.480000000000004,-0.06134610708727398,-0.11155561361799132,0.3
59.49,-0.0611711550495285,-0.11163372955470868,0.3
59.5,-0.060996105778176254,-0.11171156996495592,0.3
59.51,-0.06082095970872956,-0.11178913473074162,0.3
59.52,-0.06064571727680692,-0.11186642373476682,0.3
59.53,-0.06047037891813352,-0.1119434368604248,0.3
59.54,-0.0602949450685405,-0.11202017399180135,0.3
59.550000000000004,-0.06011941616396531,-0.1120966350136747,0.3
59.56,-0.05994379264045209,-0.11217281981151528,0.3
59.57,-0.05976807493415093,-0.11224872827148609,0.3
59.58,-0.059592263481318346,-0.11232436028044246,0.3
59.59,-0.059416358718317054,-0.11239971572593216,0.3
59.6,-0.059240361081616476,-0.11247479449619519,0.3
59.61,-0.05906427100779194,-0.1125495964801641,0.3
59.620000000000005,-0.05888808893352513,-0.11262412156746388,0.3
59.63,-0.058711815295604396,-0.11269836964841166,0.3
59.64,-0.05853545053092404,-0.11277234061401721,0.3
59.65,-0.05835899507648479,-0.11284603435598257,0.3
59.660000000000004,-0.05818244936939359,-0.11291945076670229,0.3
59.67,-0.058005813846864054,-0.11299258973926307,0.3
59.68,-0.05782908894621575,-0.11306545116744424,0.3
59.69,-0.05765227510487469,-0.11313803494571743,0.3
59.7,-0.05747537276037306,-0.11321034096924672,0.3
59.71,-0.05729838235034975,-0.11328236913388841,0.3
59.72,-0.05712130431254959,-0.11335411933619137,0.3
59.730000000000004,-0.05694413908482373,-0.11342559147339684,0.3
59.74,-0.05676688710513,-0.11349678544343834,0.3
59.75,-0.05658954881153218,-0.11356770114494188,0.3
59.76,-0.056412124642200495,-0.11363833847722586,0.3
59.77,-0.056234615035411356,-0.11370869734030106,0.3
59.78,-0.05605702042954786,-0.11377877763487057,0.3
59.79,-0.05587934126309906,-0.11384857926232997,0.3
59.800000000000004,-0.055701577974660306,-0.11391810212476726,0.3
59.81,-0.05552373100293366,-0.11398734612496267,0.3
59.82,-0.0553458007867271,-0.11405631116638897,0.3
59.83,-0.05516778776495508,-0.11412499715321127,0.3
59.84,-0.05498969237663821,-0.11419340399028714,0.3
59.85,-0.05481151506090382,-0.11426153158316638,0.3
59.86,-0.05463325625698516,-0.11432937983809131,0.3
59.870000000000005,-0.05445491640422181,-0.11439694866199668,0.3
59.88,-0.054276495942060035,-0.11446423796250946,0.3
59.89,-0.054097995310052036,-0.11453124764794914,0.3
59.9,-0.05391941494785647,-0.11459797762732761,0.3
59.910000000000004,-0.05374075529523818,-0.11466442781034913,0.3
59.92,-0.0535620167920687,-0.11473059810741028,0.3
59.93,-0.05338319987832549,-0.1147964884296001,0.3
59.94,-0.053204304994092476,-0.11486209868870002,0.3
59.95,-0.053025332579559756,-0.11492742879718391,0.3
59.96,-0.052846283075024134,-0.11499247866821788,0.3
59.97,-0.05266715692088835,-0.11505724821566056,0.3
59.980000000000004,-0.052487954557661455,-0.11512173735406299,0.3
59.99,-0.0523086764259592,-0.11518594599866845,0.3
60.0,-0.05212932296650327,-0.11524987406541276,0.3
60.01,-0.0519498946201218,-0.11531352147092408,0.3
60.02,-0.05177039182664164,-0.11537688813252822,0.3
60.03,-0.05159081502567441,-0.11543997396822173,0.3
60.04,-0.051411164658585286,-0.11550277889667282,0.3
60.050000000000004,-0.0512314411668006,-0.1155653028372453,0.3
60.06,-0.05105164499179512,-0.11562754570999842,0.3
60.07,-0.050871776575091295,-0.11568950743568725,0.3
60.08,-0.05069183635825972,-0.11575118793576243,0.3
60.09,-0.05051182478291893,-0.1158125871323703,0.3
60.1,-0.05033174229073588,-0.11587370494835271,0.3
60.11,-0.05015158932342518,-0.11593454130724729,0.3
60.120000000000005,-0.0499713663227495,-0.11599509613328726,0.3
60.13,-0.04979107373051993,-0.11605536935140141,0.3
60.14,-0.049610711988595235,-0.11611536088721429,0.3
60.15,-0.049430281538882334,-0.11617507066704603,0.3
60.160000000000004,-0.04924978282333608,-0.11623449861791245,0.3
60.17,-0.04906921628395976,-0.11629364466752488,0.3
60.18,-0.04888858236280429,-0.11635250874429044,0.3
60.19,-0.04870788150196881,-0.11641109077731182,0.3
60.2,-0.048527114143600336,-0.1164693906963874,0.3
60.21,-0.04834628072989434,-0.11652740843201109,0.3
60.22,-0.04816538170309394,-0.11658514391537256,0.3
60.230000000000004,-0.0479844175054903,-0.11664259707835711,0.3
60.24,-0.047803388579423026,-0.11669976785354558,0.3
60.25,-0.04762229536727938,-0.11675665617421453,0.3
60.26,-0.0474411383114948,-0.11681326197433617,0.3
60.27,-0.047259917854552635,-0.11686958518857837,0.3
60.28,-0.047078634438984676,-0.11692562575230453,0.3
60.29,-0.04689728850737036,-0.1169813836015738,0.3
60.300000000000004,-0.04671588050233719,-0.11703685867314095,0.3
60.31,-0.04653441086656107,-0.11709205090445632,0.3
60.32,-0.046352880042765596,-0.11714696023366598,0.3
60.33,-0.04617128847372253,-0.1172015865996116,0.3
60.34,-0.045989636602251534,-0.11725592994183057,0.3
60.35,-0.04580792487122073,-0.11730999020055571,0.3
60.36,-0.04562615372354587,-0.11736376731671572,0.3
60.370000000000005,-0.04544432360219077,-0.11741726123193486,0.3
60.38,-0.045262434950167685,-0.1174704718885329,0.3
60.39,-0.045080488210536514,-0.11752339922952547,0.3
60.4,-0.044898483826405336,-0.11757604319862368,0.3
60.410000000000004,-0.04471642224093015,-0.1176284037402344,0.3
60.42,-0.04453430389731538,-0.11768048079945999,0.3
60.43,-0.04435212923881312,-0.11773227432209857,0.3
60.44,-0.04416989870872363,-0.11778378425464389,0.3
60.45,-0.04398761275039509,-0.11783501054428534,0.3
60.46,-0.043805271807224114,-0.11788595313890787,0.3
60.47,-0.043622876322654984,-0.11793661198709217,0.3
60.480000000000004,-0.043440426740180005,-0.11798698703811455,0.3
60.49,-0.043257923503339936,-0.1180370782419469,0.3
60.5,-0.043075367055723186,-0.11808688554925681,0.3
60.51,-0.04289275784096634,-0.11813640891140749,0.3
60.52,-0.0427100963027539,-0.11818564828045787,0.3
60.53,-0.0425273828848188,-0.11823460360916234,0.3
60.54,-0.04234461803094164,-0.11828327485097109,0.3
60.550000000000004,-0.04216180218475031,-0.11833166196001442,0.3
60.56,-0.04197893578815322,-0.11837976489096931,0.3
60.57,-0.04179601928477938,-0.11842758359931534,0.3
60.58,-0.04161305311880972,-0.11847511804126694,0.3
60.59,-0.041430037734414595,-0.11852236817373257,0.3
60.6,-0.04124697357575423,-0.1185693339543146,0.3
60.61,-0.041063861086978,-0.11861601534130946,0.3
60.620000000000005,-0.04088070071222481,-0.11866241229370757,0.3
60.63,-0.04069749289562348,-0.11870852477119326,0.3
60.64,-0.04051423808129194,-0.11875435273414495,0.3
60.65,-0.04033093671333779,-0.11879989614363498,0.3
60.660000000000004,-0.04014758923585802,-0.11884515496142979,0.3
60.67,-0.03996419609293953,-0.11889012914998963,0.3
60.68,-0.03978075772865835,-0.11893481867246887,0.3
60.69,-0.03959727458708017,-0.11897922349271586,0.3
60.7,-0.03941374711226006,-0.11902334357527296,0.3
60.71,-0.03923017574824302,-0.1190671788853764,0.3
60.72,-0.03904656093906317,-0.11911072938895652,0.3
60.730000000000004,-0.038862903128744145,-0.11915399505263764,0.3
60.74,-0.03867920276129951,-0.11919697584373799,0.3
60.75,-0.03849546028073196,-0.11923967173026988,0.3
60.76,-0.038311676131033826,-0.11928208268093957,0.3
60.77,-0.03812785075618684,-0.11932420866514733,0.3
60.78,-0.03794398460016266,-0.11936604965298736,0.3
60.79,-0.03776007810692206,-0.11940760561524794,0.3
60.800000000000004,-0.03757613172041534,-0.11944887652341128,0.3
60.81,-0.03739214588458271,-0.11948986234965359,0.3
60.82,-0.03720812104335351,-0.11953056306684509,0.3
60.83,-0.03702405764064676,-0.11957097864854996,0.3
60.84,-0.03683995612037083,-0.11961110906902644,0.3
60.85,-0.036655816926424035,-0.11965095430322664,0.3
60.86,-0.0364716405026938,-0.11969051432679677,0.3
60.870000000000005,-0.03628742729305709,-0.119729789116077,0.3
60.88,-0.03610317774138077,-0.11976877864810144,0.3
60.89,-0.03591889229152085,-0.11980748290059824,0.3
60.9,-0.03573457138732297,-0.11984590185198957,0.3
60.910000000000004,-0.03555021547262219,-0.11988403548139154,0.3
60.92,-0.03536582499124346,-0.11992188376861422,0.3
60.93,-0.035181400387000884,-0.11995944669416174,0.3
60.94,-0.03499694210369819,-0.1199967242392322,0.3
60.95,-0.034812450585128524,-0.12003371638571772,0.3
60.96,-0.03462792627507493,-0.12007042311620429,0.3
